"pid","link"
"AEPB100470","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/HARBH-2022-20220129035858.jpg"
"AEPB302227","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/HARDE-2022-20220131024126.jpg"
"AEPB302226","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/GAGAN-2022-20220201024550.jpg"
"AEPB302225","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/DHARM-2022-20220201070011.jpg"
"AEPB302224","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BAKHS-2022-20220201064329.jpg"
"AEPB302223","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/HARPA-2022-20220201065138.jpg"
"AEPB302222","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/GURNA-2022-20220201012257.jpg"
"AEPB302221","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/PARAM-2022-20220201061918.jpg"
"AEPB302220","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BIKAR-2022-20220201070746.jpg"
"AEPB6862","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/ANILJ-2022-20220131075801.jpg"
"AEPB302242","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SUKHM-2022-20220131084150.jpg"
"AEPB7936","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/SUNIL-2022-20220201010702.jpg"
"AEPB302240","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/KUNWA-2022-20220131082029.jpg"
"AEPB302239","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/DAVIN-2022-20220201015053.jpg"
"AEPB302238","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/MAHES-2022-20220129044800.jpg"
"AEPB302237","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/MORIS-2022-20220201032518.jpg"
"AEPB302236","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/VARIN-2022-20220201062648.jpg"
"AEPB302235","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/PANKA-2022-20220201064928.jpg"
"GEPB8538","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/BALKR-2022-20220131090608.jpg"
"AEPB302233","https://suvidha.eci.gov.in/uploads1/candprofile/2022/ac/E13/S19/15/1643353942IMG-20220128-WA0000.jpg"
"AEPB302232","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/ROOPL-2022-20220201060959.jpg"
"AEPB302231","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/VISHA-2022-20220201053649.jpg"
"AEPB6873","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/AMARJ-2022-20220131033639.jpg"
"AEPB302252","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/KUMAR-2022-20220131024445.jpg"
"AEPB302251","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/JASBI-2022-20220131055427.jpg"
"AEPB302250","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/S19/DALBI-2022-20220131120057.jpg"
"AEPB100489","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s19/RAJKU-2022-20220131011832.jpg"
