"pid","link"
"AEUP2024849","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/JAIVE-2022-20220120024017.jpeg"
"AEUP2024848","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RAHUL-2022-20220121062557.jpeg"
"AEUP2024847","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/SUDHI-2022-20220119032209.jpeg"
"AEUP2024846","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/RENUB-2022-20220121071602.jpeg"
"AEUP2024862","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Anil-2022-20220121011503.jpg"
"AEUP2024861","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/ArunK-2022-20220120041646.jpg"
"AEUP2024860","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/MohdA-2022-20220118040332.jpg"
"AEUP200157","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Yoges-2022-20220121023316.jpg"
"AEUP2024858","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Navee-2022-20220119045700.jpg"
"AEUP2024857","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Parmo-2022-20220121060104.jpg"
"AEUP2024856","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Rasid-2022-20220120040316.jpg"
"AEUP2024855","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Vinod-2022-20220121055017.jpg"
"AEUP2024854","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Mahar-2022-20220121124348.jpg"
"AEUP2024853","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Renu-2022-20220121031856.jpg"
"AEUP2024852","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/Vinay-2022-20220121063021.jpg"
"AEUP2024872","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/AKIL-2022-20220119042530.jpeg"
"AEUP146927","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/NANDK-2022-20220118055449.jpeg"
"AEUP102611","https://suvidha.eci.gov.in/uploads1/candprofile/E13/2022/AC/s24/MADAN-2022-20220119042040.jpeg"
