pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ5196291,4,0,1984,C.L. RUALA,,Mizoram,NIVANLAIPHAI,INC,INC(I),0,M,1,5,TRUE,TRUE,,0,,,,3,4
AEMZ5196291,4,0,1984,C.L. RUALA,,Mizoram,TLUNGVEL,INC,INC,2232,M,2,5,FALSE,TRUE,45.8,1943,39.87,,,3,4
AEMZ5196291,5,0,1987,C. L. RUALA,,Mizoram,NORTH VANLAIPHAI,INC,INC,1733,M,2,5,FALSE,TRUE,34.67,637,12.74,,,3,4
AEMZ5196308,5,0,1987,RUALCHHINA,,Mizoram,AIZAWL WEST-II,IND,,3302,M,1,2,FALSE,FALSE,49.11,1403,20.87,,,1,1
AEMZ5196308,5,0,1987,RUALCHHINA,,Mizoram,AIZAWL WEST-II,INC,IND,1522,F,3,2,FALSE,FALSE,22.64,0,0,,,1,1
AEMZ5196324,5,0,1987,H. ROHLUNA,ST,Mizoram,NGOPA,INC,,2393,M,2,1,FALSE,FALSE,31.08,276,3.58,,,,1
AEMZ5196331,4,0,1984,LALDUHAWMA,ST,Mizoram,LUNGLEI,INC,,3129,M,2,2,FALSE,FALSE,36.63,1988,23.27,,,,2
AEMZ5196331,5,0,1987,LALDUHAWMA,ST,Mizoram,CHAMPHAI,IND,INC,2014,M,2,2,FALSE,FALSE,23.04,193,2.21,,,,2
AEMZ5196352,2,0,1978,SAINGHAKA,,Mizoram,AIZAWL SOUTH,IND,,2519,M,1,4,FALSE,FALSE,38.95,446,6.9,,,3,4
AEMZ5196352,3,0,1979,SAINGHAKA,,Mizoram,AIZAWL SOUTH,INC(I),IND,2630,M,1,4,FALSE,TRUE,33.64,352,4.5,,,3,4
AEMZ5196352,4,0,1984,SAINGHAKA,,Mizoram,AIZAWAL SOUTH,INC,INC(I),3113,M,1,4,TRUE,TRUE,33.78,259,2.81,,,3,4
AEMZ5196352,5,0,1987,SAINGHAKA,,Mizoram,AIZAWL SOUTH - I,INC,INC,1791,M,2,4,FALSE,TRUE,27.13,478,7.24,,,3,4
AEMZ5196364,5,0,1987,LALSAWTA,ST,Mizoram,KOLASIB,INC,,1485,M,2,1,FALSE,FALSE,26.71,225,4.05,,,,1
AEMZ5196367,1,0,1972,VAIVENGA,,Mizoram,SERCHHIP,IND,,1776,M,1,6,FALSE,FALSE,44.54,383,9.61,,,2,5
AEMZ5196367,2,0,1978,VAIVENGA,,Mizoram,SERCHHIP,IND,IND,1705,M,2,6,FALSE,TRUE,38.51,1010,22.81,,,2,5
